"","RL.cat","pext","RL.cat.num"
"4364","VU",0.187902488850337,2.182
"4365","VU",0.187964249918158,2.1825
"4366","VU",0.188026039030265,2.183
"4367","VU",0.188087856199195,2.1835
"4368","VU",0.188149701437482,2.184
"4369","VU",0.188211574757663,2.1845
"4370","VU",0.188273476172271,2.185
"4371","VU",0.18833540569384,2.1855
"4372","VU",0.188397363334903,2.186
"4373","VU",0.188459349107991,2.1865
"4374","VU",0.188521363025637,2.187
"4375","VU",0.188583405100371,2.1875
"4376","VU",0.188645475344724,2.188
"4377","VU",0.188707573771224,2.1885
"4378","VU",0.188769700392401,2.189
"4379","VU",0.188831855220782,2.1895
"4380","VU",0.188894038268896,2.19
"4381","VU",0.18895624954927,2.1905
"4382","VU",0.189018489074428,2.191
"4383","VU",0.189080756856897,2.1915
"4384","VU",0.189143052909202,2.192
"4385","VU",0.189205377243866,2.1925
"4386","VU",0.189267729873413,2.193
"4387","VU",0.189330110810366,2.1935
"4388","VU",0.189392520067247,2.194
"4389","VU",0.189454957656577,2.1945
"4390","VU",0.189517423590877,2.195
"4391","VU",0.189579917882668,2.1955
"4392","VU",0.189642440544468,2.196
"4393","VU",0.189704991588796,2.1965
"4394","VU",0.18976757102817,2.197
"4395","VU",0.189830178875109,2.1975
"4396","VU",0.189892815142127,2.198
"4397","VU",0.189955479841742,2.1985
"4398","VU",0.190018172986469,2.199
"4399","VU",0.190080894588823,2.1995
"4400","VU",0.190143644661316,2.2
"4401","VU",0.190206423216464,2.2005
"4402","VU",0.190269230266778,2.201
"4403","VU",0.190332065824771,2.2015
"4404","VU",0.190394929902954,2.202
"4405","VU",0.190457822513837,2.2025
"4406","VU",0.19052074366993,2.203
"4407","VU",0.190583693383743,2.2035
"4408","VU",0.190646671667785,2.204
"4409","VU",0.190709678534563,2.2045
"4410","VU",0.190772713996585,2.205
"4411","VU",0.190835778066357,2.2055
"4412","VU",0.190898870756385,2.206
"4413","VU",0.190961992079174,2.2065
"4414","VU",0.19102514204723,2.207
"4415","VU",0.191088320673055,2.2075
"4416","VU",0.191151527969154,2.208
"4417","VU",0.191214763948028,2.2085
"4418","VU",0.191278028622181,2.209
"4419","VU",0.191341322004112,2.2095
"4420","VU",0.191404644106322,2.21
"4421","VU",0.191467994941312,2.2105
"4422","VU",0.19153137452158,2.211
"4423","VU",0.191594782859626,2.2115
"4424","VU",0.191658219967946,2.212
"4425","VU",0.191721685859039,2.2125
"4426","VU",0.1917851805454,2.213
"4427","VU",0.191848704039525,2.2135
"4428","VU",0.191912256353911,2.214
"4429","VU",0.19197583750105,2.2145
"4430","VU",0.192039447493437,2.215
"4431","VU",0.192103086343566,2.2155
"4432","VU",0.192166754063928,2.216
"4433","VU",0.192230450667016,2.2165
"4434","VU",0.19229417616532,2.217
"4435","VU",0.19235793057133,2.2175
"4436","VU",0.192421713897538,2.218
"4437","VU",0.192485526156432,2.2185
"4438","VU",0.1925493673605,2.219
"4439","VU",0.19261323752223,2.2195
"4440","VU",0.192677136654109,2.22
"4441","VU",0.192741064768623,2.2205
"4442","VU",0.192805021878259,2.221
"4443","VU",0.192869007995502,2.2215
"4444","VU",0.192933023132835,2.222
"4445","VU",0.192997067302743,2.2225
"4446","VU",0.193061140517708,2.223
"4447","VU",0.193125242790213,2.2235
"4448","VU",0.19318937413274,2.224
"4449","VU",0.19325353455777,2.2245
"4450","VU",0.193317724077783,2.225
"4451","VU",0.193381942705258,2.2255
"4452","VU",0.193446190452675,2.226
"4453","VU",0.193510467332512,2.2265
"4454","VU",0.193574773357247,2.227
"4455","VU",0.193639108539357,2.2275
"4456","VU",0.193703472891318,2.228
"4457","VU",0.193767866425605,2.2285
"4458","VU",0.193832289154695,2.229
"4459","VU",0.19389674109106,2.2295
"4460","VU",0.193961222247175,2.23
"4461","VU",0.194025732635512,2.2305
"4462","VU",0.194090272268545,2.231
"4463","VU",0.194154841158743,2.2315
"4464","VU",0.19421943931858,2.232
"4465","VU",0.194284066760523,2.2325
"4466","VU",0.194348723497045,2.233
"4467","VU",0.194413409540612,2.2335
"4468","VU",0.194478124903694,2.234
"4469","VU",0.194542869598757,2.2345
"4470","VU",0.19460764363827,2.235
"4471","VU",0.194672447034698,2.2355
"4472","VU",0.194737279800506,2.236
"4473","VU",0.19480214194816,2.2365
"4474","VU",0.194867033490124,2.237
"4475","VU",0.194931954438861,2.2375
"4476","VU",0.194996904806834,2.238
"4477","VU",0.195061884606506,2.2385
"4478","VU",0.195126893850337,2.239
"4479","VU",0.195191932550789,2.2395
"4480","VU",0.195257000720322,2.24
"4481","VU",0.195322098371395,2.2405
"4482","VU",0.195387225516468,2.241
"4483","VU",0.195452382167997,2.2415
"4484","VU",0.195517568338442,2.242
"4485","VU",0.195582784040258,2.2425
"4486","VU",0.195648029285902,2.243
"4487","VU",0.195713304087829,2.2435
"4488","VU",0.195778608458494,2.244
"4489","VU",0.195843942410351,2.2445
"4490","VU",0.195909305955853,2.245
"4491","VU",0.195974699107454,2.2455
"4492","VU",0.196040121877605,2.246
"4493","VU",0.196105574278758,2.2465
"4494","VU",0.196171056323363,2.247
"4495","VU",0.196236568023871,2.2475
"4496","VU",0.196302109392731,2.248
"4497","VU",0.196367680442392,2.2485
"4498","VU",0.196433281185301,2.249
"4499","VU",0.196498911633907,2.2495
"4500","VU",0.196564571800655,2.25
"4501","VU",0.196630261697992,2.2505
"4502","VU",0.196695981338364,2.251
"4503","VU",0.196761730734214,2.2515
"4504","VU",0.196827509897987,2.252
"4505","VU",0.196893318842127,2.2525
"4506","VU",0.196959157579075,2.253
"4507","VU",0.197025026121275,2.2535
"4508","VU",0.197090924481166,2.254
"4509","VU",0.197156852671191,2.2545
"4510","VU",0.197222810703788,2.255
"4511","VU",0.197288798591397,2.2555
"4512","VU",0.197354816346458,2.256
"4513","VU",0.197420863981407,2.2565
"4514","VU",0.197486941508682,2.257
"4515","VU",0.19755304894072,2.2575
"4516","VU",0.197619186289956,2.258
"4517","VU",0.197685353568826,2.2585
"4518","VU",0.197751550789764,2.259
"4519","VU",0.197817777965205,2.2595
"4520","VU",0.197884035107582,2.26
"4521","VU",0.197950322229326,2.2605
"4522","VU",0.198016639342871,2.261
"4523","VU",0.198082986460646,2.2615
"4524","VU",0.198149363595084,2.262
"4525","VU",0.198215770758613,2.2625
"4526","VU",0.198282207963664,2.263
"4527","VU",0.198348675222663,2.2635
"4528","VU",0.19841517254804,2.264
"4529","VU",0.198481699952222,2.2645
"4530","VU",0.198548257447634,2.265
"4531","VU",0.198614845046703,2.2655
"4532","VU",0.198681462761854,2.266
"4533","VU",0.198748110605512,2.2665
"4534","VU",0.1988147885901,2.267
"4535","VU",0.198881496728041,2.2675
"4536","VU",0.198948235031759,2.268
"4537","VU",0.199015003513674,2.2685
"4538","VU",0.199081802186207,2.269
"4539","VU",0.199148631061781,2.2695
"4540","VU",0.199215490152813,2.27
"4541","VU",0.199282379471723,2.2705
"4542","VU",0.19934929903093,2.271
"4543","VU",0.199416248842851,2.2715
"4544","VU",0.199483228919904,2.272
"4545","VU",0.199550239274505,2.2725
"4546","VU",0.199617279919069,2.273
"4547","VU",0.199684350866012,2.2735
"4548","VU",0.199751452127748,2.274
"4549","VU",0.199818583716691,2.2745
"4550","VU",0.199885745645254,2.275
"4551","VU",0.199952937925849,2.2755
"4552","VU",0.200020160570888,2.276
"4553","VU",0.200087413592781,2.2765
"4554","VU",0.200154697003941,2.277
"4555","VU",0.200222010816775,2.2775
"4556","VU",0.200289355043693,2.278
"4557","VU",0.200356729697103,2.2785
"4558","VU",0.200424134789414,2.279
"4559","VU",0.200491570333032,2.2795
"4560","VU",0.200559036340362,2.28
"4561","VU",0.200626532823812,2.2805
"4562","VU",0.200694059795786,2.281
"4563","VU",0.200761617268688,2.2815
"4564","VU",0.200829205254922,2.282
"4565","VU",0.200896823766891,2.2825
"4566","VU",0.200964472816997,2.283
"4567","VU",0.201032152417641,2.2835
"4568","VU",0.201099862581225,2.284
"4569","VU",0.201167603320149,2.2845
"4570","VU",0.201235374646813,2.285
"4571","VU",0.201303176573615,2.2855
"4572","VU",0.201371009112953,2.286
"4573","VU",0.201438872277226,2.2865
"4574","VU",0.20150676607883,2.287
"4575","VU",0.201574690530161,2.2875
"4576","VU",0.201642645643615,2.288
"4577","VU",0.201710631431587,2.2885
"4578","VU",0.201778647906471,2.289
"4579","VU",0.20184669508066,2.2895
"4580","VU",0.201914772966548,2.29
"4581","VU",0.201982881576526,2.2905
"4582","VU",0.202051020922986,2.291
"4583","VU",0.202119191018319,2.2915
"4584","VU",0.202187391874915,2.292
"4585","VU",0.202255623505164,2.2925
"4586","VU",0.202323885921454,2.293
"4587","VU",0.202392179136173,2.2935
"4588","VU",0.20246050316171,2.294
"4589","VU",0.20252885801045,2.2945
"4590","VU",0.20259724369478,2.295
"4591","VU",0.202665660227085,2.2955
"4592","VU",0.202734107619751,2.296
"4593","VU",0.20280258588516,2.2965
"4594","VU",0.202871095035697,2.297
"4595","VU",0.202939635083745,2.2975
"4596","VU",0.203008206041685,2.298
"4597","VU",0.203076807921899,2.2985
"4598","VU",0.203145440736768,2.299
"4599","VU",0.203214104498672,2.2995
"4600","VU",0.203282799219989,2.3
"4601","VU",0.2033515249131,2.3005
"4602","VU",0.203420281590381,2.301
"4603","VU",0.203489069264211,2.3015
"4604","VU",0.203557887946965,2.302
"4605","VU",0.203626737651021,2.3025
"4606","VU",0.203695618388752,2.303
"4607","VU",0.203764530172535,2.3035
"4608","VU",0.203833473014743,2.304
"4609","VU",0.203902446927749,2.3045
"4610","VU",0.203971451923927,2.305
"4611","VU",0.204040488015647,2.3055
"4612","VU",0.204109555215281,2.306
"4613","VU",0.204178653535201,2.3065
"4614","VU",0.204247782987775,2.307
"4615","VU",0.204316943585374,2.3075
"4616","VU",0.204386135340366,2.308
"4617","VU",0.204455358265118,2.3085
"4618","VU",0.204524612371999,2.309
"4619","VU",0.204593897673374,2.3095
"4620","VU",0.20466321418161,2.31
"4621","VU",0.204732561909072,2.3105
"4622","VU",0.204801940868124,2.311
"4623","VU",0.204871351071131,2.3115
"4624","VU",0.204940792530455,2.312
"4625","VU",0.20501026525846,2.3125
"4626","VU",0.205079769267506,2.313
"4627","VU",0.205149304569956,2.3135
"4628","VU",0.20521887117817,2.314
"4629","VU",0.205288469104507,2.3145
"4630","VU",0.205358098361328,2.315
"4631","VU",0.20542775896099,2.3155
"4632","VU",0.205497450915851,2.316
"4633","VU",0.205567174238269,2.3165
"4634","VU",0.2056369289406,2.317
"4635","VU",0.205706715035199,2.3175
"4636","VU",0.205776532534423,2.318
"4637","VU",0.205846381450625,2.3185
"4638","VU",0.205916261796159,2.319
"4639","VU",0.205986173583379,2.3195
"4640","VU",0.206056116824637,2.32
"4641","VU",0.206126091532284,2.3205
"4642","VU",0.206196097718672,2.321
"4643","VU",0.206266135396152,2.3215
"4644","VU",0.206336204577073,2.322
"4645","VU",0.206406305273784,2.3225
"4646","VU",0.206476437498633,2.323
"4647","VU",0.206546601263969,2.3235
"4648","VU",0.206616796582138,2.324
"4649","VU",0.206687023465487,2.3245
"4650","VU",0.206757281926362,2.325
"4651","VU",0.206827571977107,2.3255
"4652","VU",0.206897893630068,2.326
"4653","VU",0.206968246897587,2.3265
"4654","VU",0.207038631792008,2.327
"4655","VU",0.207109048325673,2.3275
"4656","VU",0.207179496510925,2.328
"4657","VU",0.207249976360103,2.3285
"4658","VU",0.207320487885548,2.329
"4659","VU",0.2073910310996,2.3295
"4660","VU",0.207461606014599,2.33
"4661","VU",0.207532212642881,2.3305
"4662","VU",0.207602850996786,2.331
"4663","VU",0.207673521088649,2.3315
"4664","VU",0.207744222930808,2.332
"4665","VU",0.207814956535598,2.3325
"4666","VU",0.207885721915353,2.333
"4667","VU",0.207956519082409,2.3335
"4668","VU",0.208027348049098,2.334
"4669","VU",0.208098208827755,2.3345
"4670","VU",0.20816910143071,2.335
"4671","VU",0.208240025870296,2.3355
"4672","VU",0.208310982158843,2.336
"4673","VU",0.208381970308683,2.3365
"4674","VU",0.208452990332143,2.337
"4675","VU",0.208524042241554,2.3375
"4676","VU",0.208595126049244,2.338
"4677","VU",0.208666241767539,2.3385
"4678","VU",0.208737389408768,2.339
"4679","VU",0.208808568985256,2.3395
"4680","VU",0.208879780509329,2.34
"4681","VU",0.208951023993311,2.3405
"4682","VU",0.209022299449527,2.341
"4683","VU",0.2090936068903,2.3415
"4684","VU",0.209164946327954,2.342
"4685","VU",0.20923631777481,2.3425
"4686","VU",0.20930772124319,2.343
"4687","VU",0.209379156745415,2.3435
"4688","VU",0.209450624293805,2.344
"4689","VU",0.209522123900679,2.3445
"4690","VU",0.209593655578356,2.345
"4691","VU",0.209665219339155,2.3455
"4692","VU",0.209736815195392,2.346
"4693","VU",0.209808443159385,2.3465
"4694","VU",0.20988010324345,2.347
"4695","VU",0.209951795459902,2.3475
"4696","VU",0.210023519821055,2.348
"4697","VU",0.210095276339225,2.3485
"4698","VU",0.210167065026725,2.349
"4699","VU",0.210238885895866,2.3495
"4700","VU",0.210310738958962,2.35
"4701","VU",0.210382624228324,2.3505
"4702","VU",0.210454541716262,2.351
"4703","VU",0.210526491435087,2.3515
"4704","VU",0.210598473397108,2.352
"4705","VU",0.210670487614633,2.3525
"4706","VU",0.210742534099971,2.353
"4707","VU",0.210814612865429,2.3535
"4708","VU",0.210886723923314,2.354
"4709","VU",0.210958867285932,2.3545
"4710","VU",0.211031042965587,2.355
"4711","VU",0.211103250974586,2.3555
"4712","VU",0.211175491325231,2.356
"4713","VU",0.211247764029827,2.3565
"4714","VU",0.211320069100675,2.357
"4715","VU",0.211392406550079,2.3575
"4716","VU",0.211464776390338,2.358
"4717","VU",0.211537178633754,2.3585
"4718","VU",0.211609613292627,2.359
"4719","VU",0.211682080379256,2.3595
"4720","VU",0.211754579905939,2.36
"4721","VU",0.211827111884975,2.3605
"4722","VU",0.211899676328661,2.361
"4723","VU",0.211972273249293,2.3615
"4724","VU",0.212044902659168,2.362
"4725","VU",0.212117564570581,2.3625
"4726","VU",0.212190258995825,2.363
"4727","VU",0.212262985947196,2.3635
"4728","VU",0.212335745436986,2.364
"4729","VU",0.212408537477489,2.3645
"4730","VU",0.212481362080995,2.365
"4731","VU",0.212554219259796,2.3655
"4732","VU",0.212627109026182,2.366
"4733","VU",0.212700031392445,2.3665
"4734","VU",0.212772986370871,2.367
"4735","VU",0.212845973973751,2.3675
"4736","VU",0.212918994213372,2.368
"4737","VU",0.212992047102022,2.3685
"4738","VU",0.213065132651986,2.369
"4739","VU",0.21313825087555,2.3695
"4740","VU",0.213211401785,2.37
"4741","VU",0.213284585392621,2.3705
"4742","VU",0.213357801710695,2.371
"4743","VU",0.213431050751507,2.3715
"4744","VU",0.213504332527338,2.372
"4745","VU",0.213577647050471,2.3725
"4746","VU",0.213650994333186,2.373
"4747","VU",0.213724374387764,2.3735
"4748","VU",0.213797787226485,2.374
"4749","VU",0.213871232861628,2.3745
"4750","VU",0.213944711305471,2.375
"4751","VU",0.214018222570292,2.3755
"4752","VU",0.214091766668369,2.376
"4753","VU",0.214165343611977,2.3765
"4754","VU",0.214238953413392,2.377
"4755","VU",0.214312596084889,2.3775
"4756","VU",0.214386271638743,2.378
"4757","VU",0.214459980087228,2.3785
"4758","VU",0.214533721442616,2.379
"4759","VU",0.21460749571718,2.3795
"4760","VU",0.214681302923192,2.38
"4761","VU",0.214755143072922,2.3805
"4762","VU",0.214829016178641,2.381
"4763","VU",0.214902922252618,2.3815
"4764","VU",0.214976861307123,2.382
"4765","VU",0.215050833354425,2.3825
"4766","VU",0.215124838406789,2.383
"4767","VU",0.215198876476485,2.3835
"4768","VU",0.215272947575777,2.384
"4769","VU",0.215347051716932,2.3845
"4770","VU",0.215421188912214,2.385
"4771","VU",0.215495359173888,2.3855
"4772","VU",0.215569562514218,2.386
"4773","VU",0.215643798945465,2.3865
"4774","VU",0.215718068479894,2.387
"4775","VU",0.215792371129765,2.3875
"4776","VU",0.215866706907339,2.388
"4777","VU",0.215941075824876,2.3885
"4778","VU",0.216015477894636,2.389
"4779","VU",0.216089913128878,2.3895
"4780","VU",0.216164381539861,2.39
"4781","VU",0.216238883139841,2.3905
"4782","VU",0.216313417941075,2.391
"4783","VU",0.216387985955821,2.3915
"4784","VU",0.216462587196333,2.392
"4785","VU",0.216537221674866,2.3925
"4786","VU",0.216611889403674,2.393
"4787","VU",0.216686590395012,2.3935
"4788","VU",0.216761324661131,2.394
"4789","VU",0.216836092214284,2.3945
"4790","VU",0.216910893066723,2.395
"4791","VU",0.216985727230698,2.3955
"4792","VU",0.217060594718459,2.396
"4793","VU",0.217135495542256,2.3965
"4794","VU",0.217210429714338,2.397
"4795","VU",0.217285397246953,2.3975
"4796","VU",0.217360398152349,2.398
"4797","VU",0.217435432442771,2.3985
"4798","VU",0.217510500130467,2.399
"4799","VU",0.217585601227681,2.3995
"4800","VU",0.217660735746659,2.4
"4801","VU",0.217735903699645,2.4005
"4802","VU",0.217811105098881,2.401
"4803","VU",0.217886339956612,2.4015
"4804","VU",0.217961608285078,2.402
"4805","VU",0.218036910096522,2.4025
"4806","VU",0.218112245403183,2.403
"4807","VU",0.218187614217302,2.4035
"4808","VU",0.218263016551119,2.404
"4809","VU",0.218338452416873,2.4045
"4810","VU",0.2184139218268,2.405
"4811","VU",0.218489424793139,2.4055
"4812","VU",0.218564961328126,2.406
"4813","VU",0.218640531443997,2.4065
"4814","VU",0.218716135152988,2.407
"4815","VU",0.218791772467334,2.4075
"4816","VU",0.218867443399267,2.408
"4817","VU",0.218943147961023,2.4085
"4818","VU",0.219018886164832,2.409
"4819","VU",0.219094658022928,2.4095
"4820","VU",0.219170463547542,2.41
"4821","VU",0.219246302750903,2.4105
"4822","VU",0.219322175645243,2.411
"4823","VU",0.219398082242791,2.4115
"4824","VU",0.219474022555774,2.412
"4825","VU",0.219549996596422,2.4125
"4826","VU",0.219626004376961,2.413
"4827","VU",0.219702045909618,2.4135
"4828","VU",0.219778121206619,2.414
"4829","VU",0.219854230280188,2.4145
"4830","VU",0.219930373142552,2.415
"4831","VU",0.220006549805933,2.4155
"4832","VU",0.220082760282555,2.416
"4833","VU",0.22015900458464,2.4165
"4834","VU",0.220235282724411,2.417
"4835","VU",0.220311594714088,2.4175
"4836","VU",0.220387940565892,2.418
"4837","VU",0.220464320292043,2.4185
"4838","VU",0.22054073390476,2.419
"4839","VU",0.220617181416261,2.4195
"4840","VU",0.220693662838766,2.42
"4841","VU",0.220770178184489,2.4205
"4842","VU",0.220846727465649,2.421
"4843","VU",0.220923310694461,2.4215
"4844","VU",0.22099992788314,2.422
"4845","VU",0.221076579043901,2.4225
"4846","VU",0.221153264188957,2.423
"4847","VU",0.221229983330521,2.4235
"4848","VU",0.221306736480807,2.424
"4849","VU",0.221383523652025,2.4245
"4850","VU",0.221460344856388,2.425
"4851","VU",0.221537200106104,2.4255
"4852","VU",0.221614089413385,2.426
"4853","VU",0.221691012790439,2.4265
"4854","VU",0.221767970249475,2.427
"4855","VU",0.2218449618027,2.4275
"4856","VU",0.221921987462322,2.428
"4857","VU",0.221999047240546,2.4285
"4858","VU",0.22207614114958,2.429
"4859","VU",0.222153269201626,2.4295
"4860","VU",0.222230431408891,2.43
"4861","VU",0.222307627783578,2.4305
"4862","VU",0.22238485833789,2.431
"4863","VU",0.222462123084029,2.4315
"4864","VU",0.222539422034196,2.432
"4865","VU",0.222616755200594,2.4325
"4866","VU",0.222694122595422,2.433
"4867","VU",0.22277152423088,2.4335
"4868","VU",0.222848960119166,2.434
"4869","VU",0.22292643027248,2.4345
"4870","VU",0.223003934703019,2.435
"4871","VU",0.22308147342298,2.4355
"4872","VU",0.223159046444559,2.436
"4873","VU",0.223236653779952,2.4365
"4874","VU",0.223314295441354,2.437
"4875","VU",0.223391971440959,2.4375
"4876","VU",0.22346968179096,2.438
"4877","VU",0.223547426503552,2.4385
"4878","VU",0.223625205590925,2.439
"4879","VU",0.223703019065272,2.4395
"4880","VU",0.223780866938783,2.44
"4881","VU",0.223858749223649,2.4405
"4882","VU",0.223936665932059,2.441
"4883","VU",0.224014617076202,2.4415
"4884","VU",0.224092602668267,2.442
"4885","VU",0.224170622720441,2.4425
"4886","VU",0.224248677244911,2.443
"4887","VU",0.224326766253863,2.4435
"4888","VU",0.224404889759482,2.444
"4889","VU",0.224483047773954,2.4445
"4890","VU",0.224561240309462,2.445
"4891","VU",0.224639467378191,2.4455
"4892","VU",0.224717728992323,2.446
"4893","VU",0.22479602516404,2.4465
"4894","VU",0.224874355905524,2.447
"4895","VU",0.224952721228955,2.4475
"4896","VU",0.225031121146514,2.448
"4897","VU",0.225109555670381,2.4485
"4898","VU",0.225188024812733,2.449
"4899","VU",0.225266528585749,2.4495
"4900","VU",0.225345067001607,2.45
"4901","VU",0.225423640072483,2.4505
"4902","VU",0.225502247810554,2.451
"4903","VU",0.225580890227995,2.4515
"4904","VU",0.225659567336981,2.452
"4905","VU",0.225738279149685,2.4525
"4906","VU",0.225817025678282,2.453
"4907","VU",0.225895806934943,2.4535
"4908","VU",0.225974622931842,2.454
"4909","VU",0.226053473681149,2.4545
"4910","VU",0.226132359195035,2.455
"4911","VU",0.226211279485671,2.4555
"4912","VU",0.226290234565225,2.456
"4913","VU",0.226369224445866,2.4565
"4914","VU",0.226448249139763,2.457
"4915","VU",0.226527308659083,2.4575
"4916","VU",0.226606403015992,2.458
"4917","VU",0.226685532222657,2.4585
"4918","VU",0.226764696291242,2.459
"4919","VU",0.226843895233913,2.4595
"4920","VU",0.226923129062834,2.46
"4921","VU",0.227002397790167,2.4605
"4922","VU",0.227081701428076,2.461
"4923","VU",0.227161039988722,2.4615
"4924","VU",0.227240413484267,2.462
"4925","VU",0.227319821926871,2.4625
"4926","VU",0.227399265328695,2.463
"4927","VU",0.227478743701897,2.4635
"4928","VU",0.227558257058637,2.464
"4929","VU",0.227637805411072,2.4645
"4930","VU",0.227717388771359,2.465
"4931","VU",0.227797007151656,2.4655
"4932","VU",0.227876660564117,2.466
"4933","VU",0.227956349020899,2.4665
"4934","VU",0.228036072534155,2.467
"4935","VU",0.22811583111604,2.4675
"4936","VU",0.228195624778707,2.468
"4937","VU",0.228275453534309,2.4685
"4938","VU",0.228355317394997,2.469
"4939","VU",0.228435216372923,2.4695
"4940","VU",0.228515150480236,2.47
"4941","VU",0.228595119729088,2.4705
"4942","VU",0.228675124131627,2.471
"4943","VU",0.228755163700002,2.4715
"4944","VU",0.22883523844636,2.472
"4945","VU",0.228915348382849,2.4725
"4946","VU",0.228995493521615,2.473
"4947","VU",0.229075673874805,2.4735
"4948","VU",0.229155889454562,2.474
"4949","VU",0.229236140273032,2.4745
"4950","VU",0.229316426342359,2.475
"4951","VU",0.229396747674685,2.4755
"4952","VU",0.229477104282154,2.476
"4953","VU",0.229557496176906,2.4765
"4954","VU",0.229637923371084,2.477
"4955","VU",0.229718385876826,2.4775
"4956","VU",0.229798883706275,2.478
"4957","VU",0.229879416871567,2.4785
"4958","VU",0.229959985384842,2.479
"4959","VU",0.230040589258237,2.4795
"4960","VU",0.23012122850389,2.48
"4961","VU",0.230201903133938,2.4805
"4962","VU",0.230282613160514,2.481
"4963","VU",0.230363358595756,2.4815
"4964","VU",0.230444139451796,2.482
"4965","VU",0.23052495574077,2.4825
"4966","VU",0.230605807474809,2.483
"4967","VU",0.230686694666047,2.4835
"4968","VU",0.230767617326614,2.484
"4969","VU",0.230848575468643,2.4845
"4970","VU",0.230929569104263,2.485
"4971","VU",0.231010598245603,2.4855
"4972","VU",0.231091662904794,2.486
"4973","VU",0.231172763093963,2.4865
"4974","VU",0.231253898825238,2.487
"4975","VU",0.231335070110746,2.4875
"4976","VU",0.231416276962613,2.488
"4977","VU",0.231497519392965,2.4885
"4978","VU",0.231578797413926,2.489
"4979","VU",0.231660111037622,2.4895
"4980","VU",0.231741460276176,2.49
"4981","VU",0.23182284514171,2.4905
"4982","VU",0.231904265646347,2.491
"4983","VU",0.231985721802209,2.4915
"4984","VU",0.232067213621416,2.492
"4985","VU",0.232148741116089,2.4925
"4986","VU",0.232230304298347,2.493
"4987","VU",0.23231190318031,2.4935
"4988","VU",0.232393537774094,2.494
"4989","VU",0.232475208091819,2.4945
"4990","VU",0.2325569141456,2.495
"4991","VU",0.232638655947555,2.4955
"4992","VU",0.232720433509798,2.496
"4993","VU",0.232802246844445,2.4965
"4994","VU",0.232884095963609,2.497
"4995","VU",0.232965980879404,2.4975
"4996","VU",0.233047901603944,2.498
"4997","VU",0.233129858149339,2.4985
"4998","VU",0.233211850527703,2.499
"4999","VU",0.233293878751144,2.4995
"5000","VU",0.233375942831775,2.5
"5001","VU",0.233458042781703,2.5005
"5002","VU",0.233540178613039,2.501
"5003","VU",0.233622350337889,2.5015
"5004","VU",0.233704557968362,2.502
"5005","VU",0.233786801516565,2.5025
"5006","VU",0.233869080994603,2.503
"5007","VU",0.233951396414581,2.5035
"5008","VU",0.234033747788605,2.504
"5009","VU",0.23411613512878,2.5045
"5010","VU",0.234198558447207,2.505
"5011","VU",0.23428101775599,2.5055
"5012","VU",0.234363513067231,2.506
"5013","VU",0.234446044393031,2.5065
"5014","VU",0.234528611745492,2.507
"5015","VU",0.234611215136712,2.5075
"5016","VU",0.234693854578793,2.508
"5017","VU",0.234776530083831,2.5085
"5018","VU",0.234859241663926,2.509
"5019","VU",0.234941989331174,2.5095
"5020","VU",0.235024773097673,2.51
"5021","VU",0.235107592975518,2.5105
"5022","VU",0.235190448976805,2.511
"5023","VU",0.235273341113628,2.5115
"5024","VU",0.235356269398081,2.512
"5025","VU",0.235439233842258,2.5125
"5026","VU",0.235522234458252,2.513
"5027","VU",0.235605271258153,2.5135
"5028","VU",0.235688344254055,2.514
"5029","VU",0.235771453458047,2.5145
"5030","VU",0.235854598882218,2.515
"5031","VU",0.23593778053866,2.5155
"5032","VU",0.236020998439459,2.516
"5033","VU",0.236104252596705,2.5165
"5034","VU",0.236187543022484,2.517
"5035","VU",0.236270869728882,2.5175
"5036","VU",0.236354232727987,2.518
"5037","VU",0.236437632031883,2.5185
"5038","VU",0.236521067652654,2.519
"5039","VU",0.236604539602385,2.5195
"5040","VU",0.236688047893158,2.52
"5041","VU",0.236771592537057,2.5205
"5042","VU",0.236855173546163,2.521
"5043","VU",0.236938790932558,2.5215
"5044","VU",0.237022444708321,2.522
"5045","VU",0.237106134885534,2.5225
"5046","VU",0.237189861476274,2.523
"5047","VU",0.237273624492621,2.5235
"5048","VU",0.237357423946652,2.524
"5049","VU",0.237441259850445,2.5245
"5050","VU",0.237525132216076,2.525
"5051","VU",0.23760904105562,2.5255
"5052","VU",0.237692986381154,2.526
"5053","VU",0.237776968204751,2.5265
"5054","VU",0.237860986538486,2.527
"5055","VU",0.23794504139443,2.5275
"5056","VU",0.238029132784658,2.528
"5057","VU",0.238113260721241,2.5285
"5058","VU",0.238197425216249,2.529
"5059","VU",0.238281626281753,2.5295
"5060","VU",0.238365863929823,2.53
"5061","VU",0.238450138172529,2.5305
"5062","VU",0.238534449021938,2.531
"5063","VU",0.238618796490118,2.5315
"5064","VU",0.238703180589136,2.532
"5065","VU",0.238787601331059,2.5325
"5066","VU",0.238872058727953,2.533
"5067","VU",0.238956552791882,2.5335
"5068","VU",0.239041083534911,2.534
"5069","VU",0.239125650969103,2.5345
"5070","VU",0.239210255106522,2.535
"5071","VU",0.23929489595923,2.5355
"5072","VU",0.239379573539289,2.536
"5073","VU",0.239464287858759,2.5365
"5074","VU",0.239549038929702,2.537
"5075","VU",0.239633826764176,2.5375
"5076","VU",0.23971865137424,2.538
"5077","VU",0.239803512771954,2.5385
"5078","VU",0.239888410969374,2.539
"5079","VU",0.239973345978558,2.5395
"5080","VU",0.240058317811562,2.54
